,f_humidity,f_wind_speed,f_solar_irradiance,f_wind_dir
2022-06-25 21:45:00,86.60236358642578,3.3054981231689453,0.0,119.1843490600586
2022-06-25 22:00:00,85.93673706054688,3.275437116622925,18.8133487701416,121.85484313964844
2022-06-25 22:15:00,85.0317153930664,3.290250301361084,11.505059242248535,134.1474609375
2022-06-25 22:30:00,83.92193603515625,3.409534454345703,19.34358787536621,131.60011291503906
2022-06-25 22:45:00,82.29780578613281,3.503715991973877,19.087032318115234,137.74850463867188
2022-06-25 23:00:00,81.11793518066406,3.641305923461914,10.997257232666016,145.0576934814453
2022-06-25 23:15:00,82.06412506103516,3.5266902446746826,19.647377014160156,151.07061767578125
2022-06-25 23:30:00,81.08596801757812,3.519043445587158,31.75139045715332,155.86264038085938
2022-06-25 23:45:00,82.51255798339844,3.4685587882995605,19.035127639770508,153.72882080078125
2022-06-26 00:00:00,85.05747985839844,1.4740042686462402,0.0,248.15875244140625
2022-06-26 00:15:00,86.21328735351562,1.6321918964385986,0.0,252.9229278564453
2022-06-26 00:30:00,86.0594711303711,1.6871895790100098,0.0,244.89588928222656
2022-06-26 00:45:00,86.68596649169922,1.6310572624206543,0.0,240.75698852539062
2022-06-26 01:00:00,86.94742584228516,1.5564334392547607,0.0,234.42330932617188
2022-06-26 01:15:00,86.97521209716797,1.6112092733383179,0.0,220.8133087158203
2022-06-26 01:30:00,87.1440658569336,1.6459462642669678,0.0,213.6970977783203
2022-06-26 01:45:00,88.34992218017578,1.6713496446609497,0.0,220.48785400390625
2022-06-26 02:00:00,88.54985046386719,1.7571356296539307,0.0,210.30194091796875
2022-06-26 02:15:00,89.0628433227539,1.7160789966583252,0.0,214.4751739501953
2022-06-26 02:30:00,88.78490447998047,1.757562279701233,0.0,222.12066650390625
2022-06-26 02:45:00,89.14385223388672,1.8298102617263794,0.0,223.6412811279297
2022-06-26 03:00:00,89.26243591308594,1.8433926105499268,0.0,227.98455810546875
2022-06-26 03:15:00,89.34125518798828,1.9611172676086426,0.0,219.43446350097656
2022-06-26 03:30:00,89.54779815673828,2.098238229751587,0.0,225.45204162597656
2022-06-26 03:45:00,90.14143371582031,2.14540958404541,0.0,223.47279357910156
2022-06-26 04:00:00,90.14847564697266,2.2938599586486816,0.0,225.77476501464844
2022-06-26 04:15:00,90.4522476196289,2.2392678260803223,0.0,226.89697265625
2022-06-26 04:30:00,90.29093933105469,2.28035569190979,0.0,226.1113739013672
2022-06-26 04:45:00,91.5280990600586,2.2267260551452637,0.0,214.9093017578125
2022-06-26 05:00:00,91.40929412841797,2.3588948249816895,0.0,204.52130126953125
2022-06-26 05:15:00,92.35035705566406,2.4905824661254883,0.0,194.77859497070312
2022-06-26 05:30:00,92.542236328125,2.3775272369384766,0.0,206.23770141601562
2022-06-26 05:45:00,92.48117065429688,2.3901138305664062,0.0,205.9815216064453
2022-06-26 06:00:00,92.46318817138672,2.409890651702881,0.0,207.8106689453125
2022-06-26 06:15:00,92.08429718017578,2.3811304569244385,30.12640380859375,220.49154663085938
2022-06-26 06:30:00,91.55360412597656,2.3328857421875,26.609817504882812,214.92494201660156
2022-06-26 06:45:00,90.78744506835938,2.3602027893066406,31.082605361938477,197.51998901367188
2022-06-26 07:00:00,89.69418334960938,2.5205748081207275,21.67017364501953,191.00733947753906
2022-06-26 07:15:00,88.35649108886719,2.5907604694366455,82.42845153808594,183.9777374267578
2022-06-26 07:30:00,87.9199447631836,2.7094669342041016,106.25447845458984,179.75697326660156
2022-06-26 07:45:00,86.7922134399414,2.8284409046173096,138.5595245361328,170.36463928222656
2022-06-26 08:00:00,86.19844818115234,3.096330165863037,179.6656036376953,155.5943145751953
2022-06-26 08:15:00,84.9285659790039,3.462395191192627,228.19212341308594,140.8203582763672
2022-06-26 08:30:00,83.44721221923828,3.845738410949707,296.9561462402344,127.01265716552734
2022-06-26 08:45:00,82.04065704345703,4.18216609954834,336.5172119140625,99.34862518310547
2022-06-26 09:00:00,80.80998992919922,4.505629062652588,348.05902099609375,96.52739715576172
2022-06-26 09:15:00,80.5305404663086,4.764745235443115,402.2705993652344,95.614013671875
2022-06-26 09:30:00,79.3641128540039,5.171631813049316,481.6330261230469,63.60781478881836
2022-06-26 09:45:00,78.8407211303711,5.550666332244873,548.4581909179688,48.292476654052734
2022-06-26 10:00:00,77.82627868652344,5.840335369110107,579.938232421875,36.89868927001953
2022-06-26 10:15:00,77.36758422851562,6.028307914733887,598.1504516601562,0.44294023513793945
2022-06-26 10:30:00,76.32207489013672,6.185887336730957,685.7915649414062,25.02613067626953
2022-06-26 10:45:00,75.19393920898438,6.392124652862549,743.8969116210938,20.6500186920166
2022-06-26 11:00:00,74.35514068603516,6.442567825317383,803.2066650390625,20.040292739868164
2022-06-26 11:15:00,74.3756103515625,6.538374900817871,813.5877075195312,13.934993743896484
2022-06-26 11:30:00,73.9991683959961,6.485564231872559,845.9447021484375,0.46520546078681946
2022-06-26 11:45:00,72.65998840332031,6.572357654571533,886.7196655273438,-0.37982410192489624
2022-06-26 12:00:00,72.93698120117188,6.695382118225098,922.364013671875,19.084692001342773
2022-06-26 12:15:00,72.32270050048828,6.671807289123535,911.9696655273438,24.66314697265625
2022-06-26 12:30:00,72.53997802734375,6.715952396392822,924.3880615234375,15.485551834106445
2022-06-26 12:45:00,73.00718688964844,6.815160751342773,915.2073974609375,21.54957389831543
2022-06-26 13:00:00,72.96405792236328,7.015834808349609,941.8103637695312,9.829307556152344
2022-06-26 13:15:00,73.42960357666016,7.144817352294922,936.6254272460938,9.561230659484863
2022-06-26 13:30:00,73.84356689453125,7.280477523803711,905.1978759765625,13.898344993591309
2022-06-26 13:45:00,73.61795806884766,7.267457008361816,864.55078125,14.964855194091797
2022-06-26 14:00:00,73.67076873779297,7.352707386016846,850.6124267578125,1.7723374366760254
2022-06-26 14:15:00,73.88145446777344,7.368388652801514,842.9757690429688,7.950113773345947
2022-06-26 14:30:00,75.0899429321289,7.319648742675781,818.0443725585938,6.308971405029297
2022-06-26 14:45:00,75.46651458740234,7.345677852630615,759.490478515625,3.5529749393463135
2022-06-26 15:00:00,76.4568862915039,7.352755546569824,732.5452880859375,0.46540647745132446
2022-06-26 15:15:00,77.34564971923828,7.295166969299316,704.1239013671875,12.347559928894043
2022-06-26 15:30:00,78.45500946044922,7.29067850112915,647.0073852539062,13.98187255859375
2022-06-26 15:45:00,79.28490447998047,7.288238525390625,607.1090087890625,15.982047080993652
2022-06-26 16:00:00,80.58301544189453,7.256968021392822,544.0933227539062,6.662813663482666
2022-06-26 16:15:00,81.56438446044922,7.204889297485352,522.1834716796875,12.826545715332031
2022-06-26 16:30:00,82.65274047851562,7.016932964324951,463.52813720703125,12.955862998962402
2022-06-26 16:45:00,83.24479675292969,6.879637718200684,437.7919006347656,16.15347671508789
2022-06-26 17:00:00,84.3614501953125,6.857589244842529,364.89935302734375,13.746064186096191
2022-06-26 17:15:00,84.8554916381836,6.644947528839111,309.1385803222656,23.8552303314209
2022-06-26 17:30:00,85.40633392333984,6.381557941436768,241.99234008789062,22.517040252685547
2022-06-26 17:45:00,86.53057098388672,6.025627136230469,207.46669006347656,20.869365692138672
2022-06-26 18:00:00,86.5576400756836,5.806539058685303,159.35533142089844,31.922910690307617
2022-06-26 18:15:00,87.44037628173828,5.565722465515137,111.51532745361328,30.31937026977539
2022-06-26 18:30:00,87.75971984863281,5.496606826782227,85.46450805664062,38.069679260253906
2022-06-26 18:45:00,87.74258422851562,5.339163780212402,40.99705505371094,34.67935562133789
2022-06-26 19:00:00,87.14965057373047,5.126070976257324,13.784608840942383,51.93035888671875
2022-06-26 19:15:00,88.52615356445312,5.06684684753418,14.387012481689453,55.309715270996094
2022-06-26 19:30:00,89.71764373779297,5.195873737335205,4.473876476287842,56.870628356933594
2022-06-26 19:45:00,91.15876007080078,5.143672943115234,2.252959728240967,65.79674530029297
2022-06-26 20:00:00,92.02734375,5.1809492111206055,0.0,69.36693572998047
2022-06-26 20:15:00,91.77629852294922,5.303261756896973,0.0,76.84843444824219
2022-06-26 20:30:00,91.97160339355469,5.434759140014648,0.0,86.1947250366211
2022-06-26 20:45:00,91.76287078857422,5.411931991577148,0.0,102.30036163330078
2022-06-26 21:00:00,92.58240509033203,5.498589515686035,0.0,112.9090576171875
2022-06-26 21:15:00,92.188232421875,5.419605731964111,0.0,112.03031921386719
2022-06-26 21:30:00,92.48538970947266,5.521955966949463,0.0,133.62391662597656
2022-06-26 21:45:00,92.5330810546875,5.472204208374023,0.0,126.17352294921875
2022-06-26 22:00:00,92.6963119506836,5.315401077270508,0.0,127.63650512695312
2022-06-26 22:15:00,91.98992156982422,5.157576560974121,0.0,132.9352264404297
2022-06-26 22:30:00,90.53486633300781,5.054624080657959,0.0,130.6717987060547
2022-06-26 22:45:00,89.7731704711914,4.872681140899658,0.0,138.1702880859375
2022-06-26 23:00:00,89.55690002441406,4.74727725982666,0.0,139.7891082763672
2022-06-26 23:15:00,89.05144500732422,4.589395523071289,0.0,143.79737854003906
2022-06-26 23:30:00,88.40409851074219,4.551456451416016,0.0,145.6310577392578
2022-06-26 23:45:00,87.94801330566406,4.350221157073975,0.0,147.96292114257812
2022-06-27 00:00:00,82.45733642578125,6.368867874145508,0.0,48.92997360229492
2022-06-27 00:15:00,83.07173156738281,6.026730060577393,0.0,60.61168670654297
2022-06-27 00:30:00,82.9080810546875,5.752802848815918,0.0,79.24658966064453
2022-06-27 00:45:00,83.48880767822266,5.7957353591918945,0.0,85.9225082397461
2022-06-27 01:00:00,83.870849609375,5.675222873687744,0.0,85.33489990234375
2022-06-27 01:15:00,84.1802749633789,5.52105712890625,0.0,90.3827133178711
2022-06-27 01:30:00,84.80268859863281,5.316220760345459,0.0,100.09524536132812
2022-06-27 01:45:00,84.88331604003906,5.095652103424072,0.0,117.7863998413086
2022-06-27 02:00:00,86.0921401977539,4.9546589851379395,0.0,133.09201049804688
2022-06-27 02:15:00,85.70712280273438,4.918331146240234,0.0,138.2677001953125
2022-06-27 02:30:00,86.27658081054688,4.836306095123291,0.0,150.78170776367188
2022-06-27 02:45:00,85.81048583984375,4.84981632232666,0.0,143.44264221191406
2022-06-27 03:00:00,86.63809967041016,4.822286605834961,0.0,144.33245849609375
2022-06-27 03:15:00,86.22596740722656,4.800948143005371,0.0,156.03390502929688
2022-06-27 03:30:00,86.016845703125,4.828874588012695,0.0,167.15943908691406
2022-06-27 03:45:00,86.45694732666016,4.798648834228516,0.0,167.9275360107422
2022-06-27 04:00:00,86.81829071044922,4.705567836761475,0.0,163.87710571289062
2022-06-27 04:15:00,84.29781341552734,4.964173793792725,0.0,153.10142517089844
2022-06-27 04:30:00,81.44593048095703,5.321202754974365,0.0,143.59669494628906
2022-06-27 04:45:00,78.82462310791016,5.753930568695068,0.0,150.23800659179688
2022-06-27 05:00:00,76.47328186035156,5.874333381652832,0.0,153.6511688232422
2022-06-27 05:15:00,76.3438491821289,5.427467346191406,0.0,172.6337127685547
2022-06-27 05:30:00,75.76487731933594,4.808819770812988,0.0,174.49392700195312
2022-06-27 05:45:00,75.87169647216797,4.348062038421631,0.0,172.3089141845703
2022-06-27 06:00:00,76.08576202392578,3.8898978233337402,0.0,176.14793395996094
2022-06-27 06:15:00,76.61438751220703,3.696995496749878,10.906224250793457,187.21774291992188
2022-06-27 06:30:00,77.04716491699219,3.5291085243225098,12.513379096984863,189.49893188476562
2022-06-27 06:45:00,78.15523529052734,3.5305697917938232,15.735238075256348,191.70899963378906
2022-06-27 07:00:00,76.9782485961914,3.564448833465576,29.420692443847656,187.8846435546875
2022-06-27 07:15:00,78.46097564697266,3.885467767715454,55.75337600708008,165.0406951904297
2022-06-27 07:30:00,78.59091186523438,4.12746524810791,73.64180755615234,141.51731872558594
2022-06-27 07:45:00,78.16523742675781,4.532260894775391,90.12699890136719,126.245361328125
2022-06-27 08:00:00,79.50157928466797,4.783253192901611,129.0932159423828,119.17950439453125
2022-06-27 08:15:00,78.93578338623047,5.039897441864014,176.40866088867188,101.7895736694336
2022-06-27 08:30:00,77.90999603271484,5.393929481506348,229.85972595214844,85.77111053466797
2022-06-27 08:45:00,78.75345611572266,5.745635986328125,280.31396484375,61.89404296875
2022-06-27 09:00:00,78.68328857421875,5.970173358917236,308.08123779296875,48.47196960449219
2022-06-27 09:15:00,78.3507080078125,6.327973365783691,339.2686462402344,31.423946380615234
2022-06-27 09:30:00,77.83433532714844,6.517324924468994,403.5883483886719,23.831266403198242
2022-06-27 09:45:00,77.8505630493164,6.703354358673096,449.41021728515625,13.987569808959961
2022-06-27 10:00:00,77.02207946777344,7.079538345336914,463.50323486328125,9.222824096679688
2022-06-27 10:15:00,74.38970184326172,7.518613815307617,479.0492248535156,-5.952336311340332
2022-06-27 10:30:00,73.78912353515625,7.9604997634887695,543.2080078125,-0.30167311429977417
2022-06-27 10:45:00,72.04811096191406,8.268399238586426,602.8027954101562,-25.89042854309082
2022-06-27 11:00:00,71.4819564819336,8.627373695373535,621.6221923828125,-19.504562377929688
2022-06-27 11:15:00,71.37944793701172,8.363161087036133,614.2800903320312,-0.9803688526153564
2022-06-27 11:30:00,70.88349151611328,8.187701225280762,662.0681762695312,5.608089923858643
2022-06-27 11:45:00,70.18731689453125,8.003287315368652,707.1583251953125,4.518278121948242
2022-06-27 12:00:00,70.06854248046875,7.658344745635986,730.2861938476562,-10.63314151763916
2022-06-27 12:15:00,70.805419921875,7.851604461669922,717.4915161132812,-14.2443208694458
2022-06-27 12:30:00,70.96143341064453,8.051644325256348,740.7314453125,-20.425579071044922
2022-06-27 12:45:00,71.91307067871094,8.030981063842773,741.1383666992188,-7.171607971191406
2022-06-27 13:00:00,71.90058135986328,8.156764030456543,760.1197509765625,-2.6053082942962646
2022-06-27 13:15:00,72.51805877685547,8.205806732177734,757.431640625,-7.49210262298584
2022-06-27 13:30:00,72.77101135253906,8.234099388122559,743.9014892578125,-1.0766505002975464
2022-06-27 13:45:00,73.62206268310547,8.480005264282227,731.212158203125,-10.954329490661621
2022-06-27 14:00:00,73.44860076904297,8.707955360412598,736.0067749023438,-5.694108963012695
2022-06-27 14:15:00,74.78756713867188,8.700638771057129,731.5836791992188,0.06670050323009491
2022-06-27 14:30:00,74.98705291748047,8.672394752502441,694.4955444335938,-5.43532657623291
2022-06-27 14:45:00,75.38443756103516,8.614448547363281,666.103515625,-6.410495281219482
2022-06-27 15:00:00,76.27591705322266,8.634573936462402,648.1004638671875,-10.208832740783691
2022-06-27 15:15:00,76.9825439453125,8.41579532623291,624.18798828125,-19.36676025390625
2022-06-27 15:30:00,77.00920104980469,8.324141502380371,571.2227783203125,-9.449560165405273
2022-06-27 15:45:00,77.00467681884766,8.34406566619873,546.9325561523438,-8.833577156066895
2022-06-27 16:00:00,77.7855453491211,8.325843811035156,505.6862487792969,1.1826657056808472
2022-06-27 16:15:00,78.38143157958984,8.178495407104492,454.8355407714844,4.363738536834717
2022-06-27 16:30:00,77.78785705566406,8.01215648651123,401.70379638671875,2.541125774383545
2022-06-27 16:45:00,78.66035461425781,7.770439147949219,340.6288757324219,2.1759684085845947
2022-06-27 17:00:00,79.90869140625,7.61923360824585,293.01495361328125,4.623129367828369
2022-06-27 17:15:00,79.91967010498047,7.3249592781066895,248.94436645507812,9.893458366394043
2022-06-27 17:30:00,80.8559799194336,7.228981018066406,198.38668823242188,16.25395965576172
2022-06-27 17:45:00,81.56462097167969,7.037903785705566,156.4925994873047,18.99375343322754
2022-06-27 18:00:00,81.84593963623047,6.870587348937988,111.667724609375,17.118022918701172
2022-06-27 18:15:00,83.1231689453125,6.666416168212891,93.7342529296875,12.776079177856445
2022-06-27 18:30:00,83.44725799560547,6.487079620361328,73.83582305908203,20.213489532470703
2022-06-27 18:45:00,84.47693634033203,6.391936779022217,44.1096305847168,19.417469024658203
2022-06-27 19:00:00,85.11067962646484,6.33975076675415,43.38519287109375,19.44852066040039
2022-06-27 19:15:00,85.71237182617188,6.034147262573242,33.14690399169922,26.70870590209961
2022-06-27 19:30:00,86.9215316772461,5.6850504875183105,33.10305404663086,38.24296188354492
2022-06-27 19:45:00,88.06253051757812,5.464578628540039,33.550960540771484,47.62828063964844
2022-06-27 20:00:00,88.21575927734375,5.207296371459961,0.0,40.930564880371094
2022-06-27 20:15:00,88.18759155273438,5.367985248565674,0.0,56.24887466430664
2022-06-27 20:30:00,88.67188262939453,5.396101951599121,0.0,59.804176330566406
2022-06-27 20:45:00,87.38824462890625,5.510160446166992,0.0,57.384395599365234
2022-06-27 21:00:00,87.33873748779297,5.612071990966797,0.0,61.37358856201172
2022-06-27 21:15:00,87.37252807617188,5.554091453552246,0.0,59.728515625
2022-06-27 21:30:00,88.09820556640625,5.4832987785339355,0.0,91.5111083984375
2022-06-27 21:45:00,87.4320068359375,5.363569736480713,0.0,93.32879638671875
2022-06-27 22:00:00,86.87709045410156,5.27701997756958,0.0,88.84848022460938
2022-06-27 22:15:00,87.62933349609375,5.098813533782959,0.0,106.98576354980469
2022-06-27 22:30:00,86.86616516113281,4.9614129066467285,0.0,102.28946685791016
2022-06-27 22:45:00,87.22661590576172,4.883020877838135,0.0,99.40673828125
2022-06-27 23:00:00,86.78678131103516,4.6618971824646,0.0,100.28704833984375
2022-06-27 23:15:00,86.75503540039062,4.886404037475586,0.0,123.8844985961914
2022-06-27 23:30:00,88.0499267578125,4.8557844161987305,0.0,146.89340209960938
2022-06-27 23:45:00,87.55638885498047,4.912794589996338,0.0,126.63101196289062
2022-06-28 00:00:00,78.07930755615234,4.559352874755859,0.0,78.19348907470703
2022-06-28 00:15:00,78.46533966064453,4.669622898101807,0.0,82.97569274902344
2022-06-28 00:30:00,79.02906036376953,4.697755336761475,0.0,101.36511993408203
2022-06-28 00:45:00,79.73969268798828,4.64873743057251,0.0,107.18042755126953
2022-06-28 01:00:00,79.75987243652344,4.631206035614014,0.0,136.28285217285156
2022-06-28 01:15:00,80.2612533569336,4.557518005371094,0.0,140.22702026367188
2022-06-28 01:30:00,81.57608032226562,4.507286548614502,0.0,140.18502807617188
2022-06-28 01:45:00,82.00719451904297,4.426849365234375,0.0,152.76898193359375
2022-06-28 02:00:00,82.64735412597656,4.291072368621826,0.0,138.25509643554688
2022-06-28 02:15:00,83.39436340332031,4.195148468017578,0.0,156.78994750976562
2022-06-28 02:30:00,83.91634368896484,4.097798824310303,0.0,164.5857696533203
2022-06-28 02:45:00,84.01598358154297,4.034042835235596,0.0,170.40826416015625
2022-06-28 03:00:00,84.18328857421875,3.8117470741271973,0.0,171.04229736328125
